ID;Identificador;Descrição;Grupo nível 01;Grupo nível 02;Grupo nível 03;Grupo nível 04;Grupo nível 05;Janeiro/2017;Fevereiro/2017;Março/2017;Abril/2017;Maio/2017;Junho/2017;Julho/2017;Agosto/2017;Setembro/2017;Outubro/2017;Novembro/2017;Dezembro/2017;Janeiro/2018;Fevereiro/2018;Março/2018;Abril/2018;Maio/2018;Junho/2018;Julho/2018;Agosto/2018;Setembro/2018;Outubro/2018;Novembro/2018;Dezembro/2018;Janeiro/2019;Fevereiro/2019;Março/2019;Abril/2019;Maio/2019;Junho/2019;Julho/2019;Agosto/2019;Setembro/2019;Outubro/2019;Novembro/2019;Dezembro/2019;Total
6725;CJ0730;CJ AP BIC AD NY F C VERMELH EST DUP VERMELHO PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;8;51;28;33;49;46;37;45;27;63;14;48;19;27;46;50;33;14;43;31;41;4;22;32;26;28;12;36;18;4;1;14;5;0;0;0;955
6726;CJ0731;CJ AP BIC AD NY F CONT VINHO EST DUP VINHO PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;63;238;180;211;209;165;138;268;144;224;187;164;92;134;238;184;115;267;142;131;229;219;98;141;140;167;152;171;71;17;48;47;25;0;0;0;5019.00
6727;CJ0732;CJ AP BIC AD NY F CONT PRETO EST DUP PRETO PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;126;357;310;306;386;319;266;504;443;259;241;462;190;226;507;424;159;273;274;219;401;385;240;274;388;318;384;344;218;175;132;92;104;0;0;8;9714.00
11046;CJ0735;CJ AP BIC AD G NY F CONT AZUL EST DUP AZUL PVC;BIC;PRODUTO ACABADO;LINHA TRADIZIONALE PVC;;;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;16;0;0;6;0;8;0;0;0;10;10;0;0;0;0;0;2;0;0;62
11049;CJ0736;CJ AP BIC INF NY F CONT CINZ EST PED DUP CINZA PVC;BIC;PRODUTO ACABADO;LINHA TRADIZIONALE PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2;25;5;30;22;0;0;4;24;7;5;85;8;11;40;6;0;3;0;2;0;0;0;279
11245;CJ0737;CJ AP BIC R NASC NY F CONT CINZA EST DUP CINZA PVC;BIC;PRODUTO ACABADO;LINHA TRADIZIONALE PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
16660;CJ0738;CJ AP BIC AD NY F CONT PRETO EST DUP INOX PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180
17301;CJ0742;CJ AP BIC AD NY F CONT AZUL  EST DUP AZUL PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;105;63;58;67;73;60;75;514
17302;CJ0743;CJ AP BIC AD NY F CONT CINZA  EST DUP CINZA PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;80;67;51;65;70;45;70;476
17303;CJ0744;CJ AP BIC AD NY F CONT ROSA  EST DUP ROSA PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;132;45;74;117;92;107;62;650
17304;CJ0745;CJ AP BIC AD NY F CONT VERDE  EST DUP VERDE PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;88;36;67;44;50;51;32;393
17305;CJ0746;CJ AP BIC AD NY F CONT VINHO  EST DUP VINHO PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;170;71;178;153;197;145;111;1046.00
17306;CJ0747;CJ AP BIC AD NY F CONT BLACK EST DUP BLACK PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;244;168;389;265;311;218;443;2109.00
17381;CJ0748;CJ AP BIC AD NY F CONT ROYAL EST DUP BLACK PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;11;4;15;19;10;67
17382;CJ0749;CJ AP BIC AD NY F CONT VERMELHO EST DUP BLACK PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;18;8;7;26;16;88
6729;CJ0833;CJ AP BIC AD NY F CONT CINZA EST AD STD INOX PVC;BIC;PRODUTO ACABADO;;;;0;0;3;0;3;1;0;1;0;6;0;0;1;6;5;0;0;6;0;10;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;45
6730;CJ0838;CJ AP BIC AD NY F CONT PRETO EST AD STD INOX PVC;BIC;PRODUTO ACABADO;;;;0;30;12;15;1;2;0;1;10;11;0;6;4;12;15;12;0;5;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150
6731;CJ0839;CJ AP BIC AD NY F CONT AZUL EST AD STD INOX PVC;BIC;PRODUTO ACABADO;;;;2;0;2;0;11;1;0;3;2;2;0;2;1;6;1;6;0;1;2;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;47
11274;CJ0902;CJ AP BIC INF BRIM F C CINZA EST PED DUP CINZA PVC;BIC;PRODUTO ACABADO;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
17751;CJ0909;CJ AP BIC INF NY F C CZ EST PED DUP INOX PR PVC BL;BIC;PRODUTO ACABADO;LINHA TRADIZIONALE PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;7;4;61
17802;CJ0910;CJ AP BIC AD G NY F C AZUL EST AD DUPL INOX PR PVC;BIC;PRODUTO ACABADO;LINHA TRADIZIONALE PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;3;29
17816;CJ0911;CJ AP BIC AD NY F CON PRETO EST DUP INOX PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26
17867;CJ0912;CJ AP BIC INF NY F CON CINZ EST PED DUP CINZA PVC;BIC;PRODUTO ACABADO;LINHA TRADIZIONALE PVC;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
6734;CJ0933;CJ AP BIC AD NY F CONT CINZA EST AD DUP INOX PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;9;24;11;4;6;8;3;0;3;6;0;3;3;10;12;11;18;12;8;15;6;12;5;28;22;13;16;36;0;0;1;10;0;0;0;0;315
6735;CJ0938;CJ AP BIC AD NY F CONT PRETO EST AD DUP INOX PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;67;23;112;84;32;124;40;19;66;112;58;49;52;69;167;25;277;64;26;149;61;101;111;35;0;20;30;101;11;36;6;63;35;25;25;22;2297.00
6736;CJ0939;CJ AP BIC AD NY F CONT AZUL EST AD DUP INOX PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;8;12;10;15;11;0;6;5;13;7;6;3;7;2;35;8;14;12;6;8;0;7;9;40;5;16;30;3;0;7;1;0;0;0;0;0;306
17391;CJ0940;CJ AP BIC AD NY F CONT CINZA ESTAD DUP CINZA PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7
17392;CJ0941;CJ AP BIC AD NY F CONT BLACK EST AD DUP BLACK PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;0;0;0;2;0;0;18
17393;CJ0942;CJ AP BIC AD NY F CONT AZUL EST AD DUP AZUL PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7
17512;CJ0943;CJ AP BIC AD NY F CONT CZA EST AD DUP INOX PVC BLK;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;13;2;2;28
17513;CJ0944;CJAP BIC AD NY FCONT PRETO EST AD DUP INOX PVC BLK;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;11;220;134;23;400
17514;CJ0945;CJAP BIC AD NY F CONT AZUL EST AD DUP INOX PVC BLK;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;10;5;5;31
6737;CJ1033;CJ AP BIC AD NY F C CINZA EST AD CROS MEMB PR PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;0;4;1;4;0;1;0;3;2;0;1;0;0;1;2;0;0;1;2;1;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;28
6738;CJ1038;CJ AP BIC AD NY F C PRETO EST AD CROS MEMB PR PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;11;4;4;6;1;2;14;7;0;0;2;4;0;8;1;0;2;1;0;0;7;1;0;0;0;0;0;0;1;0;0;5;0;0;0;0;81
6739;CJ1039;CJ AP BIC AD NY F C AZUL EST AD CROS MEMB PR PVC;BIC;PRODUTO ACABADO;LINHA INNOVA PLUS(S/ MANGUITO);;;0;2;0;1;0;0;1;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;14
6740;CJ1301;CJ AP BIC AD NY F METAL AZUL EST AD STD AZUL LATEX;BIC;PRODUTO ACABADO;LINHA INNOVA LATEX;;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6741;CJ1401;CJ AP BIC AD NY F CONT AZUL EST AD STD AZUL LATEX;BIC;PRODUTO ACABADO;LINHA INNOVA LATEX;;;0;0;0;1;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;14
6742;CJ1601;CJ AP BIC AD NY F METAL AZUL EST AD DUP AZUL LATEX;BIC;PRODUTO ACABADO;LINHA INNOVA LATEX;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6743;CJ1701;CJ AP BIC AD NY F CONT AZUL EST AD DUP AZUL LATEX;BIC;PRODUTO ACABADO;LINHA INNOVA LATEX;;;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
6747;CJ3001;CJ AP BIC AD ARG NY F CONT PRETO  EST AD DUP INOX;BIC;PRODUTO ACABADO;LINHA OMEGA;;;110;184;138;122;103;106;186;176;173;300;177;55;25;89;184;136;130;186;54;100;151;61;112;68;96;133;154;85;44;3;4;2;0;0;2;0;3649.00
17395;CJ3004;CJ AP BIC AD ARG NY F CONT BLACK EST AD DUP BLACK;BIC;PRODUTO ACABADO;LINHA OMEGA;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;12;80;17;66;44;6;325
17541;CJ3005;CJ AP BIC AD ARG NY F CONT PRETO   EST AD DUP INOX;BIC;PRODUTO ACABADO;LINHA OMEGA;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;6
6750;CJPA100;CJ AP PA AD NY F CONT CINZA EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;7;128;125;58;68;43;37;91;26;15;27;18;3;122;68;16;68;7;55;18;30;40;28;105;75;17;15;0;8;4;8;7;6;8;0;0;1351.00
10331;CJPA1004;CJ AP PA AD G NY F CONT CINZA EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;5;0;0;0;0;0;0;0;0;17;8;5;9;10;0;7;0;10;1;0;21;0;11;0;0;30;22;8;0;3;0;167
6751;CJPA101;CJ AP PA AD NY F CONT ROSA EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;17;36;51;26;28;26;28;23;14;17;11;57;12;37;26;44;4;11;26;10;7;11;20;14;9;31;2;6;3;4;2;6;5;20;3;4;651
6752;CJPA102;CJ AP PA AD NY F CONT BORDO EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;11;37;59;21;32;32;14;20;12;10;16;15;10;31;33;31;12;11;28;19;11;17;22;3;10;34;5;7;9;10;17;9;12;14;5;8;647
6753;CJPA103;CJ AP PA AD NY F CONT VERDE EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;5;12;17;11;12;9;102;17;0;10;6;10;4;14;10;4;2;6;11;13;3;3;7;1;4;6;2;9;1;6;1;4;5;6;3;7;343
17836;CJPA103PROMO;CJ AP PA AD NY F CONT VERDE EST UNISSON PVC PROMO;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;90
6754;CJPA104;CJ AP PA AD BRIM F CONT CINZA EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO BRIM;CONJUNTO BRIM FECHO CONTATO;4;10;20;7;224;4;14;10;10;6;2;11;10;4;2;10;4;8;7;5;5;1;4;20;0;6;4;0;4;1;11;3;1;3;0;1;436
6755;CJPA105;CJ AP PA AD BRIM F CONT CINZA EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO BRIM;CONJUNTO BRIM FECHO CONTATO;5;10;2;0;0;65;2;31;12;0;0;0;0;15;2;0;3;0;26;13;29;4;2;1;6;2;15;0;1;1;2;3;0;1;0;0;253
6756;CJPA106;CJ AP PA AD NY F CONT LILAS EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;8;25;20;21;8;25;17;8;14;5;12;8;13;24;8;30;16;1;22;11;10;9;9;12;7;18;4;3;0;11;3;4;3;7;7;1;404
17804;CJPA106PROMO;CJ AP PA AD NY F CONT PINK EST UNISSON PVC PROMO;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;88;93
10345;CJPA107;CJ AP PA AD NY F CONT ROXO EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;7;8;15;10;4;10;9;2;4;30;10;19;25;9;10;5;7;6;8;4;5;2;3;6;4;1;2;2;2;9;3;8;3;1;253
6757;CJPA110;CJ AP PA AD NY F CONT CINZA EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;12
6758;CJPA111;CJ AP PA AD NY F CONT ROSA EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;4
6759;CJPA112;CJ AP PA AD NY F CONT BORDO EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;7;0;0;0;0;0;12
6760;CJPA113;CJ AP PA AD NY F CONT VERDE EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3
6761;CJPA114;CJ AP PA AD BRIM F CONT CINZA EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO BRIM;CONJUNTO BRIM FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
16986;CJPA116;CJ AP PA AD NY F CONT LILAS EST UNISSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;0;0;0;0;0;10
16509;CJPA1701;CJ AP PA INF NY F CONT CINZA EST UNISSON PED PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
10332;CJPA1702;CJ AP PA INF NY F CONT CINZA EST DUOSSON PED PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;10;0;14;0;0;0;0;0;10;12;25;30;33;10;0;0;10;17;20;0;22;10;30;1;0;12;9;33;0;11;0;319
11358;CJPA1901;CJ AP PA R NASC NY F CONT CINZA EST DUOSSON PED PV;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;22
6763;CJPA200;CJ AP PA AD NY F CONT CINZA EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;254;316;320;181;465;519;139;413;265;395;428;114;57;125;277;323;231;113;338;266;327;343;198;174;217;187;258;306;245;133;110;207;385;92;111;137;8969.00
6764;CJPA201;CJ AP PA AD NY F CONT ROSA EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;123;287;309;228;354;189;213;237;281;143;175;193;131;203;379;204;169;162;213;182;204;168;84;159;124;157;156;140;58;76;156;123;70;53;49;95;6247.00
6765;CJPA202;CJ AP PA AD NY F CONT BORDO EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;170;259;317;323;488;231;251;393;330;161;255;210;135;232;495;350;191;288;252;271;256;245;151;182;222;255;220;230;91;125;182;212;153;145;112;118;8501.00
6766;CJPA203;CJ AP PA AD NY F CONT VERDE EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;70;99;81;95;213;133;87;158;170;48;49;72;57;108;169;129;83;69;67;46;79;87;41;41;33;64;49;58;22;33;65;37;36;26;15;45;2734.00
6767;CJPA204;CJ AP PA AD NY F CONT PRETO EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;116;446;420;422;330;486;353;862;548;616;360;366;294;504;863;828;651;488;396;773;594;429;318;266;343;367;467;478;313;196;315;395;321;221;221;146;15512.00
6768;CJPA205;CJ AP PA AD NY F CONT CINZA EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;8;80;80;125;48;139;35;127;149;134;50;95;50;66;132;125;100;33;58;83;98;64;80;91;35;48;85;93;37;39;20;105;68;19;72;9;2680.00
6769;CJPA206;CJ AP PA AD NY F CONT ROSA EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;249;308;391;327;500;571;261;588;414;510;308;409;267;255;646;435;576;284;155;606;339;448;304;191;242;284;274;382;169;136;299;290;226;100;115;208;12067.00
6770;CJPA207;CJ AP PA AD NY F CONT BORDO EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;64;278;412;295;539;78;345;562;284;737;408;377;260;564;1338.00;758;595;575;467;895;561;374;507;120;574;532;469;578;370;266;398;504;462;444;188;263;16441.00
6771;CJPA208;CJ AP PA AD NY F CONT VERDE EST RAPAP PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;33;153;154;145;145;127;115;204;165;212;77;140;134;85;225;221;183;115;75;133;146;82;153;70;83;94;101;89;23;51;45;135;83;31;68;27;4122.00
6772;CJPA209;CJ AP PA AD NY F CONT PRETO EST DUOSSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;507;922;775;792;1117.00;860;668;907;1098.00;944;621;467;643;782;1216.00;773;539;1004.00;712;804;706;683;335;641;489;704;667;978;420;351;566;696;523;531;229;621;25291.00
6773;CJPA210;CJ AP PA AD NY F CONT PRETO EST UNISSON PVC;PAMED;PRODUTO ACABADO;CONJUNTO PVC;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;51;75;223;43;310;91;34;135;94;24;96;48;63;135;83;94;261;106;104;149;48;93;41;29;38;87;69;275;15;54;43;36;39;40;25;12;3163.00
6774;CJPA211;CJ AP PA AD NY F CONT ROSA EST DUOSSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;13;0;28;0;0;13;0;9;12;10;24;0;19;0;28;20;8;0;19;0;0;0;0;0;0;7;10;10;10;0;240
6775;CJPA212;CJ AP PA AD NY F CONT BORDO EST DUOSSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;26;2;22;0;0;24;0;16;10;0;29;0;23;0;16;27;12;0;5;0;0;0;10;4;0;25;18;16;15;0;300
6776;CJPA213;CJ AP PA AD NY F CONT VERDE EST DUOSSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;11;2;12;0;0;14;0;9;12;0;6;0;2;0;2;13;12;0;21;0;0;0;2;3;0;10;3;10;15;0;159
6777;CJPA214;CJ AP PA AD NY F CONT PRETO EST RAPAP LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
6778;CJPA215;CJ AP PA AD NY F CONT CINZA EST RAPAP LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
6779;CJPA216;CJ AP PA AD NY F CONT ROSA EST RAPAP LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
6780;CJPA217;CJ AP PA AD NY F CONT BORDO EST RAPAP LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
6781;CJPA218;CJ AP PA AD NY F CONT VERDE EST RAPAP LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
6782;CJPA219;CJ AP PA AD NY F CONT PRETO EST DUOSSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;10;0;0;13;2;22;0;0;19;0;0;20;0;16;0;32;0;20;37;26;0;36;0;0;0;25;24;0;25;20;10;20;0;377
6783;CJPA220;CJ AP PA AD NY F CONT CINZA EST DUOSSON LATEX;PAMED;PRODUTO ACABADO;CONJUNTO LATEX;CONJUNTO NYLON;CONJUNTO NYLON FECHO CONTATO;0;0;0;0;0;0;0;2;7;1;0;6;0;17;3;0;2;0;10;0;7;2;0;0;8;0;0;0;0;0;0;8;0;10;0;0;83
